index,text
991,Do you live alone?
992,i am not into it . i am more of a loner .
993,Me too
994,"i like to eat fish , but i am not very good at it ."
995,I like singing
996,i like to think that is . i am more of a homebody .
997,I will get married this year
998,i am not sure . i am sure it would be nice .
999,Are you married?
1000,"i am not sure , i am not married ."
1001,I am 24 years old
1002,i am not sure how that is . i am sure you are a great person .
1003,What’s your name?
1004,Nice i have a lab named labs
1005,ok
1006,[MUSIC PLAYING ON STEREO] You have the most incredible eyes.
1007,Thanks
1008,ROCK MUSIC Does your mum know you're here?
1009,Sure
1010,"Hi, Nisha, I didn't know you took ballet."
1011,Ok
1012,And? Cos? I are the songs.
1013,What
1014,"Sing, Grandad. Sing the song for Rory!"
1015,*sings*
1016,DANCE MUSIC THUMPS Weirdest place you've ever done it.
1017,Yeah
1018,ROCK MUSIC Does your mum know you're here?
1019,Of course
1020,III think it's a song.
1021,Is it?
1022,And? Cos? I are the songs.
1023,Meow
1024,"(IN HUSKY VOICE) Oh, you have no idea!"
1025,I HAVE an idea!
1026,DOG WHINES This is goodquality food.
1027,I think so
1028,"But I have to ask, pet."
1029,Go ahead
1030,"I DON'T WANT TO, BUT I CAN. [creaking]"
1031,Yay!
1032,"Meow Mix, Meow Mix, please deliver."
1033,Deliver what
1034,"In High School, even a family holiday can inspire gossip."
1035,Well hello there!
1036,"In Mozart, I see a reflection of the inner beauty of the universe."
1037,Hey
1038,Do you enjoy poetry?
1039,Well hello there!
1040,"hello george, how difficult is it to be farmer? U are your own boss, working in nature and have no time restrictions"
1041,Text is not given. Please try to type /end and /test to reset the state and get text.
1042,Nice to see you!
1043,Nice to see you too!
1044,Text is not given. Please try to type /end and /test to reset the state and get text.
1045,"Helo there! You could find honda fan in me, what do you like?"
1046,Do you like music?
1047,Bacuse i am a music producer!
1048,Yo!
1049,hello
1050,How’s it going?
1051,Hello. How are you doing?
1052,Text is not given. Please try to type /end and /test to reset the state and get text.
1053,Hello
1054,Text is not given. Please try to type /end and /test to reset the state and get text.
1055,Hi
1056,What do you do for living?
1057,Have you ever met someone famous?
1058,Do you have a car?
1059,What is your hair color?
1060,Hey
1061,ok
1062,How are you
1063,Do you like swim?
1064,heloo
1065,i am not sure what that is . i am more into comedies .
1066,"i am a huge gamer , my mom is a very good person ."
1067,how are you ?
1068,i am doing well . just got done with my nightly run .
1069,do you like running ?
1070,i love running and listening to music
1071,what kind of music do you like ?
1072,"i like all kinds , but i am not good at it . i like to listen to music ."
1073,ok thank you
1074,i am doing great . i am just watching the kardashions .
1075,The Jumping Shrimp is a skating machine.
1076,ok
1077,"On Monday, I'm going to have to tell my kindergarten class, who I teach not to run with scissors, that my fiance ran me through with a frickin' broadsword."
1078,what ?
1079,"Taco, Matthew Berry, the ESPN Fantasy Football expert."
1080,Hi
1081,How are you?
1082,How old are you?
1083,What do you do for living?
1084,What do you like to eat?
1085,What are you dreaming about?
1086,Bye
1087,hello
1088,"Hi,I 'mGunnarDeatherage, I am 21. I learned to sew from my grandma when I was really, really young."
1089,"Seriously, Father, I feel 20 years younger."
1090,"i am not a musician , but i like rock climbing ."
1091,Do you like music?
1092,i like to play the piano and have a good time
1093,What is your dream?
1094,"i think so , but i am not sure what that is ."
1095,Dream
1096,"i am a huge gamer , my mom is a very good person ."
1097,How old are you?
1098,i am a very experienced winner . i have to go to work soon .
1099,What is your work?
1100,i am not sure . i am a very experienced person .
1101,Thanks
1102,"i am a huge gamer , my mom is a very good person ."
1103,"Nice, colorado here, where are you from?"
1104,I am from Chile
1105,"I am from the south, where are you from?"
1106,I am from west
1107,I live in cali
1108,I don't
1109,I am sorry to hear that.
1110,Why?
1111,"I am not sure what i want to do for, but i am a professional"
1112,Me too
1113,I do not like it either
1114,Same here
1115,I am sorry to hear that
1116,Why
1117,I just like to say it is
1118,Ok
1119,"I am so much, i am just getting ready to go to the gym"
1120,Do you like kayaking?
1121,"I do not like kayaking, but i do like to do kayaking."
1122,Me too!
1123,I love the smell of the water
1124,"Oh yes, it wonderful"
1125,It is a great idea
1126,I think so
1127,I am sure it is. i am sure it is.
1128,Yep
1129,What do you do for a living?
1130,I walk dogs for a living
1131,I am sorry to hear that.
1132,Why
1133,I just like to say it is
1134,What
1135,I like to go to the gym
1136,Me too
1137,I do not like it either
1138,No
1139,I am a single parent
1140,I am a graduate student
1141,Nice! i just finished college college and i am majoring in college
1142,Sounds great
1143,"Yes it is, it is a great day"
1144,Yea
1145,"I do not like it, i like it"
1146,wow
1147,What do you do for fun?
1148,I do kayaking
1149,"I like kayaking, i love it."
1150,So do I
1151,"I love to do that, but i do not have to work out."
1152,Why
1153,I just like to say it is
1154,I see
1155,I have a dog named bella
1156,I like dogs
1157,"I like dogs, i have one, a dog named after a dog named after a dog"
1158,Haha
1159,I am a big fan of the show series
1160,Sounds cool
1161,"Yes, it is, it is..........................................."
1162,mhm
1163,Hello there! how are you?
1164,I'm great
1165,I am good do you work
1166,i walk dogs for a living.
1167,I am sorry to hear that.
1168,Why?
1169,"I am not sure what i want to do for, but i am a professional"
1170,I see
1171,I have a dog named bella
1172,Great
1173,What do you do for fun?
1174,I do kayaking
1175,"I like kayaking, i love it."
1176,Heh
1177,What do you do for a living?
1178,I walk dogs for a living
1179,I am sorry to hear that.
1180,Sorry
1181,I am sorry to hear that
1182,Sorry
1183,I am sorry to hear that
1184,"i am fat , i eat cheeseburgers ."
1185,do you like cheeseburgers?
1186,i love it . i am a huge fan of it .
1187,What do you like?
1188,i am not sure . i am more of a loner .
1189,ok. Do you like cheese ?
1190,"yes i do , i love to cook"
1191,what do you like to cook?
1192,i like to cook and hang out with my family .
1193,hi
1194,hi !
1195,hi hi
1196,"hello , how are you ?"
1197,hi
1198,hi !
1199,hi
1200,hi !
1201,hi
1202,hi !
1203,hi
1204,hi !
1205,hi
1206,hi !
1207,hi
1208,hi !
1209,hi
1210,hi !
1211,hell
1212,"i am a little weird , but i like to stick to people ."
1213,hellop
1214,"i am a huge gamer , my mom is a very good person ."
1215,hello
1216,"hello , how are you ?"
1217,how old are you?
1218,i am 22 and i am a big fan of the nfl
1219,i have no idea . i am more of a gym gal .
1220,col
1221,where are you from ?
1222,I dunno
1223,i have not heard of that .
1224,lol
1225,i am a huge fan of all types of things except country
1226,Do you travel a lot?
1227,i do not think i would like to .
1228,Oh
1229,"i am a huge gamer , my mom is a very good person ."
1230,i produce music for artists
1231,do you have any hobbies ?
1232,Yes i produce music for artists
1233,very cool . i have been gravitating on a lot of people who are unpredictable .
1234,Wow
1235,"i am a huge gamer , my mom is a very good person ."
1236,Nice to hear that
1237,i think i am going to be a doctor like my uncle .
1238,Do you want ?
1239,i am not sure . i am a very experienced person .
1240,That's cool
1241,i think i will stick with that . i am not sure if i had to do that
1242,What is your favourite food?
1243,"yes , i do . i love it ."
1244,What
1245,"i am a huge gamer , my mom is a very good person ."
1246,What is your favourite food?
1247,"yes , i do . i love it ."
1248,Your favourite food?
1249,i am not sure . i have to go .
1250,Ok
1251,"i am a huge gamer , my mom is a very good person ."
1252,"I love cookies, and i love to bake."
1253,Because I can wear Topaz Pantyhose with anything.
1254,Nice to see you!
1255,good morning
1256,Text is not given. Please try to type /end and /test to reset the state and get text.
1257,from where you are?
1258,Text is not given. Please try to type /end and /test to reset the state and get text.
1259,do you like music?
1260,Text is not given. Please try to type /end and /test to reset the state and get text.
1261,That is nice. i am sorry to hear that.
1262,"Hi, My name is Emma and i love to working, but now i havent got a job, thats make me unhappy? is there anybody , who is not working like me?"
1263,"i worked in the ınsurance business and i m sure, that i will find a new job in short time,"
1264,"now i have time to do some sport and habbits, i love playing softball?"
1265,do u like pplaying softball too?
1266,maybe we can playing together
1267,"tahts a very bad feeling, to not working, is there anybody, who share the same feelings, we can talk about this, i m sure it makes me happier"
1268,"its look like u dont wana talk with me, doesnt matter, i wish everone finds someone to talk"
1269,Nice to see you!
1270,Nice to meet you
1271,Text is not given. Please try to type /end and /test to reset the state and get text.
1272,Yo!
1273,MAN. (SINGING) Get your skis shined up Grab a stick of Juicy Fruit The taste is gonna move ya
1274,Really?
1275,Butters Creamy Goo is chockfull of all the essentials an athlete needs.
1276,OMG
1277,Butters Creamy Goo is chockfull of all the essentials an athlete needs.
1278,D
1279,Strawberry Pop Tarts.Jinx! I said it first. I beat you.
1280,No
1281,"Franken Berry, Boo Berry, Sugar Bear and the Honey Nut Cheerio bee, I believe his name is Buzz."
1282,i like to crochet . i am a baker .
1283,hi
1284,hi !
1285,hello
1286,"hello , how are you ?"
1287,nice how are you?
1288,i am doing well . just got done practicing my new job .
1289,where do you live ?
1290,"i live in california , near the beach . you ?"
1291,me too
