index,text
117,"Archt’vi Lor’d’nn of the clan Elbr’sh, president of the Elvish Grammatical Counc’l, knew that Midrì’ll D’rung’ír was doomed to failure; she would be presenting an (entirely preposterous, in his opinion) case for reducing the number of arbitrary apostrophes in Elvish words.
"
118,"Thunder crashed and the wind howled in a driving rain as the ancient witch raised her hands toward the moon and with increasing desperation chanted the words of a spell that her recently unearthed Book of Charms had assured her would restore her to youth and beauty but so far was just riling up the weather and getting her wet.
"
119,"So you're probably wondering how I got here, in this dimly lit green room, tied up like a hog, covered in a strange phlegm that smells like the innards of a wild griffin, and blood caked on my body . . . well I'd have to ask you before you ask me: have you ever tried to kill a dragon and have it capture you and turn you into a slave for its pleasure.
"
120,"Stephen Douglas, that's the ""Little Giant"" to you, had tried everything he could think of to stop Mr. Lincoln from arriving at their senatorial debates: giving him the wrong time and place, sleeping pills disguised as Republican muffins, kidnapping, and even some light arson but the man always turned up, like a bad penny.
"
121,"Dr. Gachet, who had arrived in Fall River only two years after being a supportive, albeit ultimately unsuccessful, ear for his patient Vincent, was now sitting at his desk recording his first impressions of his new patient—“Lizzie exhibits a nervous hacking cough whenever she is asked about her parents.”
"
122,"Abraham Lincoln, the 16th President of the United States of America, sat down at the theatre with his wife, the first lady of the United States of America, turned and asked her, ¨Do you think the fella behind us can see over my hat?¨
"
123,"When the tall dark, handsome, buff, and wealthy cowboy moseyed into my ""Blazin' Six-guns"" novelty shop, I felt a wave of heat flood through me, as if I had accidentally swallowed my sub-lingual nicotinic acid lozenge, causing the niacin to be released instantaneously, rather than in a more controlled, extended, low-potency dose, for which means the prescription had been written.
"
124,"The Eyelash Palm Viper of Central America, only about the size of a bungee cord—the kind of bungee cord you use to secure your bike on the back of the car or to keep your patio furniture chairs together or to make sure that raccoons are unable to remove your plastic trash can lids—was both deadly and beautiful.
"
125,"The snow scattered like fair parmesan from God's own shaker, drifting down lightly to cling to our squirming spaghetti skin beneath robes of tomato puree, making no distinction between the whole wheat and white or tagliatelle and bucatini among us.
"
126,"Despite being a German, vegan book-cataloger from rural and upscale Connecticut, Marion was quite ignorant and overly opinionated about almost everything, except for Atlas Shrugged and atheism, which made her the embodiment of an Arian, vegetarian, ultracrepidarian-contrarian, non-sectarian, libertarian, librarian agrarian from Darien.
"
127,"The villa in Tuscany is abandoned now, and nature, in the form of invasive vegetation, is reclaiming the small vineyard where Rodolfo and Susannah made love each afternoon, beginning with the creeping Coccinia virginiana, followed by the woody Polemonium gloriosa, and ending, of course, with the drooping Glandularia vulgaris.
"
128,"Gregory was falling in love with the doe-eyed Nora, not knowing that she could be an infuriating, complicated woman at times, like one of those self-service checkout machines at the grocery store where you can never figure out where to insert the money or get your change, plus the scanner never recognizes your jar of Vlasic sweet pickles so you have to call the attendant.
"
129,"Zajaxian Planetary Law required that war, if it must be fought, be fought not with bombs, bullets and blood, as on our own primitive Earth, but with serried banks of immensely powerful mainframe computers, even though they were bulky to carry and unwieldy to throw.
"
130,"As Capt. Kirk and his away team materialized on the planet’s surface and began to walk through town, their sudden, uncontrollable twitching and out-of-control hands, feet, and hips immediately led Kirk to suspect that the king of the Holodeck Disco, Mr. Spock, had intentionally transported them to Funkytown. 
"
131,"A blast from the cosmic storm front on the frontier of interstellar space, the Oort Meteor Storm sleeted silently through the eternal night, slicing invisible self-healing lacerations through the dark void as it bore down on Sedna Station where shortly it would slice through the intrepid Planetary Survey Team, lacerations neither invisible nor self-healing that would reduce them to vacuum-desiccated strawberry preserves floating in a titanium colander.
"
132,"Sven wondered, staring into Opal's trusting eyes, if he could truly marry her knowing that, in just three weeks, the stock market would crash, her father would jump out of a 10th story window, and he, the intrepid adventurer and time traveler, would return to the 21st century with millions of dollars worth of her old man's Coca Cola stock.
"
133,"As Freddie donned his mercurial black waistcoat, trimmed his mustache, and helped his younger brother tie his ascot in preparation for the 22nd annual Ravencon he could not help but reflect how happy he was to be a Poe boy from a Poe family. 
"
134,"Being a man of perspicacity, Alexander Graham Bell was able to treat his own stomach-ache (caused by eating three dozen raw oysters and a warm crock of sauerkraut on a bet) without the aid of his assistant, and when asked how he became ill, he would say only ""Alimentary dare, Watson.""
"
